Student_ID,Name,Gender,Age,Department,10th_Percentage,12th_Percentage,CGPA,Attendance,Backlogs,Internships,Projects,Certifications,Coding_Rating,Aptitude_Score,Communication,Technical_Skill,Teamwork,Leadership,Problem_Solving,Resume_Score,Mock_Interview,Placement_Score,Placement_Status
STU0966,Hiral Kannan,Female,24,Artificial Intelligence,95.25,77.62,8.64,80,5,3,1,8,79,53,52,66,62,66,76,88,100,77.52,1
STU0967,Qarin Dara,Male,24,Artificial Intelligence,68.4,64.92,5.74,97,2,2,1,6,92,68,68,45,60,95,54,81,34,72.56,0
STU0968,Rushil Kulkarni,Male,20,Computer Engineering,74.54,87.66,7.95,79,1,0,2,0,90,70,66,51,68,49,63,87,38,69.27,0
STU0969,Shaurya Kari,Female,24,Mechanical,84.09,87.53,5.85,90,4,1,3,0,38,83,46,70,58,52,46,82,65,55.96,0
STU0970,Anay Naidu,Male,23,Civil,64.7,60.43,8.31,69,2,1,6,7,47,35,49,57,97,42,41,66,61,71.73,0
STU0971,Gaurav Memon,Female,21,Information Technology,75.41,95.08,6.94,71,0,3,3,5,100,93,97,69,62,70,54,59,85,98.38,1
STU0972,Chaaya Som,Male,24,Mechanical,69.1,62.9,7.94,73,5,2,6,7,75,86,75,40,82,49,74,83,69,79.08,1
STU0973,Faras Baral,Male,23,Information Technology,79.54,79.67,9.64,91,2,1,3,3,85,35,59,71,60,90,51,56,98,78.0,1
STU0974,Varsha Mander,Female,22,Computer Engineering,95.64,65.3,7.27,98,0,3,2,1,48,65,65,65,68,62,47,51,53,79.23,1
STU0975,Girish Balasubramanian,Female,24,Computer Engineering,80.88,86.9,6.96,61,5,3,6,0,90,90,98,79,57,94,75,58,35,84.95,1
STU0976,Shravya Prasad,Male,23,Computer Engineering,62.17,64.42,6.43,71,3,1,1,1,31,65,98,67,73,80,82,72,69,53.72,0
STU0977,Nidhi Agarwal,Male,23,Electronics,94.89,80.64,5.87,86,0,3,1,0,72,84,95,56,66,51,43,79,46,81.89,1
STU0978,Pratyush Gopal,Female,23,Artificial Intelligence,91.73,80.08,6.09,68,4,3,4,8,84,65,49,63,73,48,83,66,45,81.06,1
STU0979,Indali Ravel,Male,24,Mechanical,82.71,72.0,7.48,86,0,0,6,6,71,79,79,80,79,53,72,42,44,89.18,1
STU0980,Caleb Murthy,Male,21,Civil,68.8,88.71,6.89,97,0,3,5,7,93,97,55,43,51,48,91,78,68,98.83,1
STU0981,Indira Walia,Female,23,Mechanical,82.34,85.25,7.48,84,2,3,2,2,82,49,41,94,56,84,61,49,76,78.62,1
STU0982,Yahvi Iyengar,Male,21,Information Technology,91.31,60.43,9.47,91,1,3,5,6,87,41,81,64,83,50,76,40,46,100.31,1
STU0983,Charita Panchal,Male,23,Artificial Intelligence,89.44,84.37,8.89,87,5,0,5,3,81,58,83,75,80,87,93,70,35,76.26,1
STU0984,Megha Kade,Male,21,Mechanical,62.34,86.91,8.54,78,2,0,4,1,47,89,73,49,70,97,86,76,41,72.05,0
STU0985,Samesh De,Female,21,Civil,94.4,70.16,8.29,81,4,0,6,7,61,61,56,47,100,66,58,72,60,71.64,0
STU0986,Vaishnavi Saha,Male,24,Mechanical,82.44,76.74,9.61,89,1,0,4,6,94,67,71,57,62,88,47,46,39,89.19,1
STU0987,Meera Varghese,Male,23,Artificial Intelligence,94.92,72.51,8.13,62,2,3,3,0,37,57,78,40,93,49,88,98,59,71.15,0
STU0988,Caleb Srinivas,Male,23,Computer Engineering,90.76,74.45,6.13,60,3,2,5,1,88,98,59,59,65,85,83,94,75,79.58,1
STU0989,Harini Sidhu,Female,24,Electronics,78.35,75.41,9.85,83,3,3,6,4,100,55,58,97,75,68,60,77,75,99.23,1
STU0990,Saumya Bala,Female,23,Mechanical,82.49,97.1,9.6,60,2,3,4,4,38,84,46,53,77,90,51,93,77,87.16,1
STU0991,Qadim Bhandari,Male,21,Artificial Intelligence,95.04,74.12,7.5,62,3,3,1,1,32,38,45,64,53,82,77,53,92,60.52,0
STU0992,Vansha Sodhi,Male,22,Electronics,74.35,87.4,6.23,69,0,1,2,2,81,73,67,56,52,54,77,97,72,72.84,0
STU0993,Rachita Ravi,Male,23,Electronics,89.31,76.9,6.56,92,3,2,3,6,89,89,67,85,89,91,50,81,60,83.79,1
STU0994,Ridhi Hora,Female,21,Mechanical,87.32,66.12,7.28,87,3,1,3,6,74,92,70,35,96,95,81,85,58,71.05,0
STU0995,Jai Vig,Male,21,Mechanical,90.79,66.7,6.06,67,5,3,3,0,39,71,57,82,61,85,66,64,100,61.07,0
STU0996,Waida Goyal,Female,22,Mechanical,78.8,87.0,7.83,68,1,1,6,5,94,38,97,50,83,88,73,42,72,87.24,1
STU0997,Henry Nadig,Male,22,Computer Engineering,73.49,74.37,8.42,83,0,2,6,4,100,48,64,84,86,82,89,94,33,97.38,1
STU0998,Girish Narang,Male,23,Information Technology,93.82,80.59,7.33,80,1,0,1,5,89,33,73,38,80,96,45,43,49,67.85,0
STU0999,Mitali Walla,Male,20,Mechanical,93.34,89.52,7.53,98,4,2,4,6,35,35,74,92,57,90,67,74,58,76.6,1
STU1000,Widisha Patil,Female,24,Computer Engineering,74.62,96.04,7.34,65,3,0,1,4,90,35,91,66,81,59,53,77,43,64.7,0
